Date,Close,Open,High,Low,Volume,Fluctuation
20070712,3816.92,3799.18,3839.21,3780.03,31370,0.0071
20070713,3820.12,3825.03,3829.68,3773.93,26890,0.0008
20070717,3789.65,3684.34,3812.25,3650.25,32550,0.0248
20070718,3807.57,3776.94,3861.51,3756.7,45980,0.0047
20070719,3807,3796.91,3836.39,3778.51,30260,-0.0001
20070720,3971.88,3808.08,3971.89,3808.08,55270,0.0433
20070724,4161.35,4187.33,4241.58,4143.59,76090,0.0011
20070725,4255.46,4163.36,4256.05,4163.35,64600,0.0226
20070726,4303.19,4282.68,4325.93,4244.08,65490,0.0112
20070727,4307.14,4277.55,4318.34,4225.03,65020,0.0009
20070731,4460.56,4402.52,4467.65,4359.59,71380,0.0114
20070802,4436.19,4311.6,4449.4,4303.98,62890,0.034
20070803,4598.38,4472.89,4599.25,4472.89,78190,0.0366
20070807,4724.55,4715.39,4771.58,4634.87,83850,0.0044
20070808,4668.09,4679.22,4741.45,4579.4,88990,-0.012
20070809,4777.29,4666.42,4779.14,4666.2,72030,0.0234
20070810,4726.68,4765.85,4771.61,4631.04,74960,-0.0106
20070814,4795.57,4721.45,4803.57,4704.15,61160,0.0158
20070815,4798.75,4804.68,4836.59,4697.97,63470,0.0007
20070816,4721.94,4772.36,4772.97,4665.21,63600,-0.016
20070817,4626.58,4694.2,4774.99,4616.97,63650,-0.0202
20070821,4972.71,4915.52,4995.53,4909.84,74440,0.0179
20070822,5051.69,4899.93,5075.89,4887.14,74030,0.0159
20070823,5135.93,5075.51,5154.85,5028.12,68050,0.0167
20070824,5217.58,5161.15,5231.15,5158.03,73770,0.0159
20070828,5251.77,5220.64,5270.3,5136.61,75070,0.0016
20070829,5171.82,5215.65,5283.33,5138.34,72930,-0.0152
20070830,5241.23,5193.73,5247.57,5176,67300,0.0134
20070831,5296.81,5255.09,5307.42,5219.99,66780,0.0106
20070905,5363.25,5357.55,5389.32,5265.06,65370,0.0005
20070906,5412.04,5389.49,5448.84,5365.5,70610,0.0091
20070907,5294.8,5382.91,5402.72,5284.65,79300,-0.0217
20070911,5124.09,5384.56,5414,5104.35,68810,-0.0471
20070912,5202.86,5102.58,5212.65,5059.46,61570,0.0154
20070913,5349.97,5230.65,5351.57,5212.03,59750,0.0283
20070914,5397.28,5362.47,5405.85,5274.22,60300,0.0088
20070918,5476.84,5524.1,5533.53,5405.18,71620,-0.004
20070919,5419.27,5487.38,5498.59,5385.42,55880,-0.0105
20070920,5494.91,5436.64,5501.4,5430.31,56710,0.014
20070921,5468.1,5508.51,5516.11,5357.5,61110,-0.0049
20070925,5454.61,5524.02,5540.87,5423.52,45330,-0.0108
20070926,5361.02,5433.63,5489.86,5338.31,39170,-0.0172
20070927,5427.66,5364.53,5429.05,5338.04,33760,0.0124
20070928,5580.81,5479.85,5590.85,5479.85,48520,0.0282
20071009,5675.93,5638.63,5682.97,5582.77,53630,0.004
20071010,5685.76,5694.99,5776.21,5653.79,63990,0.0017
20071011,5760.08,5695.13,5761.22,5650.1,65140,0.0131
20071012,5737.22,5777.9,5796.28,5485.56,78000,-0.004
20071016,5877.2,5851.54,5885.48,5815.61,64690,0.0096
20071017,5824.12,5862.38,5891.72,5797.61,48870,-0.009
20071018,5615.75,5813.24,5813.24,5593.99,48600,-0.0358
20071019,5614.06,5651.03,5711.5,5563.78,38470,-0.0003
20071023,5540.09,5467.83,5541.96,5373.05,41900,0.0123
20071024,5588.01,5564.48,5644.97,5553.33,44660,0.0086
20071025,5333.79,5549.66,5556.55,5312.85,50820,-0.0455
20071026,5394.81,5279.1,5428.58,5266.37,35900,0.0114
20071030,5596.07,5529.97,5597.27,5467.52,39190,0.0159
20071031,5688.54,5663.76,5691.86,5590.54,50330,0.0165
20071102,5472.93,5514.85,5565.66,5448.99,43290,-0.0236
20071106,5317.55,5331.31,5406.1,5295.8,27060,-0.008
20071107,5350.63,5348.56,5388.64,5231.61,30060,0.0062
20071108,5093.67,5321.86,5321.86,5090.96,36060,-0.048
20071109,5040.52,5042.76,5129.11,4962.3,34580,-0.0104
20071113,4939.24,5024.52,5082.64,4866.16,36860,-0.0078
20071114,5145.89,5013.78,5147.01,4924.82,35230,0.0418
20071115,5081.11,5129.81,5170.97,5069.52,31760,-0.0126
20071116,5007.66,4999.84,5021.71,4917.49,23310,-0.0145
20071120,5069.38,4962.64,5099.52,4916.47,33560,0.015
20071121,4997.62,5087.25,5135.25,4993.29,26800,-0.0142
20071122,4772.62,4902.63,4949.34,4759.91,26510,-0.045
20071127,4711.15,4759.01,4806.83,4708.8,20890,-0.0185
20071128,4648.75,4724.47,4760.66,4619.51,22480,-0.0132
20071129,4842.07,4708.38,4847.58,4637.48,36870,0.0416
20071130,4737.41,4841.08,4841.08,4723.79,29380,-0.0216
20071204,4829.21,4786.64,4886.58,4786.64,22640,0.0118
20071205,4965.95,4829.95,4970.17,4815.61,31770,0.0283
20071206,4971.06,4986.25,4999.93,4928.13,23710,0.001
20071207,5041.35,4979.84,5041.78,4977.87,27200,0.0141
20071211,5140,5162.09,5181.41,5068.03,40590,0.0013
20071212,5077.39,5108.58,5130.72,5033.72,39830,-0.0122
20071213,4884.3,5051.78,5067.39,4881.34,36820,-0.038
20071214,4977.65,4827.39,4979.19,4800.24,30730,0.0191
20071218,4829.91,4827.26,4882.99,4799,22930,-0.0056
20071219,4946.28,4877.77,4961.59,4865.35,32100,0.0241
20071220,5037.19,4968.03,5048.06,4935.4,31320,0.0184
20071221,5101.85,5016.46,5103.77,5014.7,37250,0.0128
20071225,5216.81,5217.56,5244.03,5180.59,38970,0.0019
20071227,5367.53,5286.98,5367.53,5260.1,52350,0.0195
20071228,5338.27,5379.52,5391.66,5323.82,45360,-0.0055
20080103,5422.03,5381.15,5422.67,5315.95,64650,0.0069
20080104,5483.65,5430.63,5499.09,5422.46,51750,0.0114
20080108,5528.05,5575.95,5630.62,5485.23,64900,-0.0051
20080109,5613.76,5507.12,5614.68,5490.31,46800,0.0155
20080110,5672.15,5631.65,5707.67,5602.59,64230,0.0104
20080111,5699.15,5688.56,5702.57,5629.64,56170,0.0048
20080115,5696.45,5743.43,5754.11,5652.04,50890,-0.0062
20080116,5505.72,5642.57,5642.57,5498.39,55770,-0.0335
20080117,5365.62,5445.8,5533.65,5226.64,61940,-0.0254
20080118,5414.47,5358.18,5419.57,5307.5,43910,0.0091
20080123,4975.11,4787.17,4976.27,4751.5,55780,0.0465
20080124,5027.21,5034.53,5079.8,4926.37,56610,0.0105
20080125,5077.43,5022.9,5121.41,4966.52,47140,0.01
20080129,4762.08,4742.9,4845.66,4688.73,29060,0.0064
20080130,4710.65,4817.16,4858.1,4606.14,34100,-0.0108
20080131,4620.4,4693.61,4733.7,4614.28,30850,-0.0192
20080205,4921.83,4942.88,4995.57,4878.12,32800,-0.0057
20080213,4816.08,4858.81,4883.24,4785.8,21480,-0.0215
20080214,4880.25,4858.85,4913.32,4842.85,19840,0.0133
20080215,4813.31,4846.02,4846.02,4742.1,24260,-0.0137
20080220,4908.72,5032.78,5062.26,4901.66,39560,-0.0223
20080221,4876.03,4878.57,4924.45,4796.1,33400,-0.0067
20080222,4702.24,4850.88,4850.88,4649.81,37920,-0.0356
20080226,4515.53,4637.6,4668.83,4394.59,33280,-0.0009
20080227,4639.77,4543.1,4660.41,4500.89,29590,0.0275
20080228,4622.06,4651.16,4670.17,4582.82,25400,-0.0038
20080229,4674.55,4616.24,4683.16,4597.63,23350,0.0114
20080304,4671.15,4813.4,4836.66,4657.38,45130,-0.025
20080305,4628.72,4650.52,4689.97,4519.74,39420,-0.0091
20080306,4685.03,4645.07,4746.58,4592.62,44400,0.0122
20080307,4621.69,4641.76,4693.21,4597.01,28690,-0.0135
20080311,4441.18,4393.28,4441.18,4315.18,26280,0.0022
20080312,4309.65,4534.81,4553.34,4308.35,27150,-0.0296
20080313,4198.96,4266.27,4296.36,4121.27,34450,-0.0257
20080314,4157.87,4179.44,4212.41,4092.79,23430,-0.0098
20080318,3763.95,3924.87,3996.96,3700.35,34520,-0.0508
20080319,3888.86,3837.6,3954.47,3776.3,37900,0.0332
20080320,4001.83,3833.2,4044.69,3658.04,46210,0.029
20080321,4037.83,3998.2,4083.16,3958.97,42620,0.009
20080325,3905.77,3780.46,3937.67,3747.02,32250,0.0126
20080326,3914.37,3926.86,4001.55,3888.02,28040,0.0022
20080327,3748.92,3847.44,3873.61,3745.88,32000,-0.0423
20080328,3918.16,3712.98,3925.86,3661.38,42100,0.0451
20080402,3547.98,3621.39,3698.53,3493.18,42770,-0.0097
20080403,3650.7,3518.22,3665.65,3457.62,32990,0.029
20080408,3891.06,3852.01,3935.33,3820.1,44070,0.0118
20080409,3688.12,3857.28,3911.7,3687.6,39000,-0.0522
20080410,3754.72,3641.66,3754.72,3608.32,28800,0.0181
20080411,3783.73,3794.3,3825.3,3755.01,26330,0.0077
20080415,3583.3,3513.07,3583.86,3417.25,30660,0.0133
20080416,3494.02,3573.66,3583.81,3483.18,26530,-0.0249
20080417,3386.63,3493.24,3559.1,3340.88,29530,-0.0307
20080418,3272.5,3356.56,3390.55,3248.53,27890,-0.0337
20080422,3296.28,3207.88,3301.55,3122.39,32540,0.0088
20080423,3453.73,3267.36,3467.43,3245.3,44270,0.0478
20080424,3774.5,3739.32,3781.48,3659.73,96580,0.0929
20080425,3803.07,3781.91,3915.84,3737.98,84810,0.0076
20080429,3776.94,3704.93,3797.53,3702.02,44540,0.0128
20080430,3959.12,3793.85,3970.57,3793.85,69910,0.0482
20080506,4010.89,4021.07,4075.57,3961.34,58460,-0.0111
20080507,3821.32,3986.13,4042.41,3821.11,54460,-0.0473
20080508,3925.04,3774.04,3926,3761.28,44060,0.0271
20080509,3878.92,3960.89,3973.06,3806.52,53660,-0.0118
20080513,3851.69,3786.53,3923.17,3778.72,50340,-0.0136
20080514,3975.78,3843.47,3975.8,3843.47,50610,0.0322
20080515,3948.09,4006.66,4038.85,3948.06,50770,-0.007
20080516,3936.12,3948.03,3982.22,3882.89,39720,-0.003
20080520,3710.82,3911.1,3946.44,3698.55,39700,-0.0519
20080521,3783.05,3668.18,3801.07,3591.57,43600,0.0195
20080522,3711.44,3732.64,3783.85,3704.16,40740,-0.0189
20080523,3675.15,3697.89,3741.06,3629.01,33440,-0.0098
20080528,3676.23,3583.28,3698,3561.73,31040,0.028
20080529,3580.87,3666.2,3677.02,3578.73,29420,-0.0259
20080530,3611.33,3585.61,3620.22,3552.66,28590,0.0085
20080603,3614.11,3624.57,3641.43,3585.12,34740,-0.0032
20080604,3546.92,3601.06,3605.06,3513.64,29420,-0.0186
20080605,3512.14,3529.98,3542.24,3487.79,23990,-0.0098
20080606,3489.5,3519.12,3532.3,3470.56,20940,-0.0064
20080610,3206.56,3344.45,3352.32,3188.8,32950,-0.0811
20080611,3140.3,3155.94,3181.82,3097.39,29410,-0.0207
20080612,3084.63,3123.64,3148.74,3022.88,31450,-0.0177
20080613,2979.12,3087.34,3108.99,2975.66,25320,-0.0342
20080617,2842.68,2950.4,2977.89,2820.64,26460,-0.0371
20080618,2991.27,2820.24,3007.18,2759.11,42560,0.0523
20080619,2773.08,2967.4,2967.4,2768.22,36320,-0.0729
20080620,2849.67,2795.47,2946.94,2691.87,51680,0.0276
20080624,2851.91,2775.69,2865.9,2770.99,31790,0.0222
20080625,2969.54,2844.92,2973.17,2834.95,42430,0.0412
20080626,2980.91,2964.52,3010.28,2922.79,42600,0.0038
20080627,2816.02,2886.18,2899.84,2787.25,40890,-0.0553
20080702,2699.6,2702.63,2745.94,2670.06,27920,0.0005
20080703,2760.61,2654.48,2807.68,2617.26,45660,0.0226
20080704,2741.85,2751.21,2783.85,2716.02,37910,-0.0068
20080708,2901.84,2900.57,2939.14,2841.07,54250,0.0066
20080709,3015.13,2927,3015.27,2927,69360,0.039
20080710,2973.73,2970.98,3056.91,2950.2,61650,-0.0137
20080711,2953.5,2962.86,2988.2,2913.87,44290,-0.0068
20080715,2852.98,2987.06,2997.67,2849.2,47290,-0.0413
20080716,2745.6,2818.76,2824.88,2702.66,39400,-0.0376
20080717,2718.07,2790.26,2812.99,2705.81,32690,-0.01
20080718,2815.46,2746.54,2818.06,2690.07,40200,0.0358
20080722,2904.74,2905.28,2931.45,2890.25,38820,-0.0022
20080723,2883.32,2923.05,2941.97,2879.18,38820,-0.0074
20080724,2977.36,2905.04,2979.75,2902.98,48540,0.0326
20080725,2939.2,2939.32,2967.72,2916.68,40570,-0.0128
20080729,2905.63,2921.25,2921.25,2881.05,36040,-0.0187
20080730,2884.38,2940.02,2949.94,2866.03,29810,-0.0073
20080731,2805.21,2894.25,2899.07,2804.7,27940,-0.0274
20080805,2703.08,2780.76,2792.74,2695.37,30470,-0.0253
20080806,2721.69,2723.52,2749.1,2679.66,27400,0.0069
20080807,2720.44,2717.66,2747.88,2683.41,23370,-0.0005
20080808,2591.46,2719.38,2719.38,2581.81,30900,-0.0474
20080812,2444.16,2431.38,2474.32,2413.6,24190,-0.0051
20080813,2444.67,2427.49,2466.09,2369.58,27550,0.0002
20080814,2443.51,2429.98,2461.24,2410.49,20160,-0.0005
20080815,2447.61,2440.39,2479.15,2412.95,20420,0.0017
20080819,2348.47,2285.51,2356.19,2273.89,19480,0.0152
20080820,2532.94,2332.39,2533.3,2312.18,45040,0.0785
20080821,2443.98,2494.26,2535.86,2438.86,37520,-0.0351
20080822,2404.93,2421.25,2437.43,2362.63,26300,-0.016
20080826,2331.53,2370.53,2390.66,2306.94,23740,-0.0288
20080827,2325.29,2322.54,2367.72,2291.35,23860,-0.0027
20080828,2335.86,2325.26,2363.56,2316.68,20400,0.0045
20080829,2391.64,2347.4,2418.05,2339.52,28880,0.0239
20080903,2245.96,2279.6,2296.03,2219.56,23750,-0.0173
20080904,2251.15,2238.64,2270.41,2216.11,18990,0.0023
20080905,2183.43,2193.04,2221.09,2172.94,21650,-0.0301
20080909,2139.14,2135.22,2150.99,2111.4,17620,0.0059
20080910,2143.18,2124.97,2181.25,2099.23,22060,0.0019
20080911,2072.13,2135.45,2141.99,2067.25,22180,-0.0332
20080912,2077.85,2071.06,2102.98,2066.44,19200,0.0028
20080916,2000.65,2050.32,2050.32,1987.3,33560,-0.0372
20080917,1929.13,1981.25,2003.91,1923.55,32860,-0.0357
20080918,1895.99,1876.96,1936.73,1804.77,47820,-0.0172
20080919,2073.11,2065.78,2073.11,2046.22,36530,0.0934
20080923,2123.48,2141.6,2180.37,2118.92,78370,-0.0381
20080924,2138.85,2072.65,2139.22,2050.97,45330,0.0072
20080925,2223.53,2143.73,2256.27,2139.62,74240,0.0396
20080926,2243.66,2234.46,2257.16,2192.13,59430,0.0091
20081007,2102.45,2043.92,2136.12,2024.65,43070,-0.0123
20081008,2022.88,2041.99,2073.07,2000.52,36880,-0.0378
20081009,1995.3,2059.59,2063.3,1993.01,33580,-0.0136
20081010,1906.96,1913.27,1938.21,1881.67,39150,-0.0443
20081014,1934.62,2054.41,2060.49,1934.46,54330,-0.0256
20081015,1914.36,1911.03,1930.63,1892.02,31890,-0.0105
20081016,1820.9,1833.48,1866.9,1818.93,40530,-0.0488
20081017,1833.26,1837.91,1851.33,1805.67,28720,0.0068
20081021,1881.41,1901.24,1928.19,1880.52,38910,-0.0081
20081022,1833.32,1854.6,1887.31,1832.45,32970,-0.0256
20081023,1834.78,1794.68,1836.41,1779.13,35760,0.0008
20081024,1781.6,1831.46,1840.88,1769.11,32980,-0.029
20081028,1705.82,1614.62,1716.31,1607.67,46790,0.0309
20081029,1658.22,1723.23,1731.26,1657.65,38870,-0.0279
20081030,1697.66,1669.97,1723.93,1646.35,41280,0.0238
20081031,1663.66,1688.09,1696.65,1655.09,28320,-0.02
20081104,1627.76,1646.2,1648.45,1606.73,26100,-0.0156
20081105,1691.42,1641.26,1714.66,1641.26,42420,0.0391
20081106,1649.78,1648.13,1661.44,1638.34,30780,-0.0246
20081107,1677.83,1618.75,1690.11,1612.74,31520,0.017
20081111,1781.36,1795.3,1824.93,1778.33,66070,-0.0113
20081112,1801.82,1758.48,1806.23,1754.29,44090,0.0115
20081113,1874.08,1777.03,1891.94,1765.63,83240,0.0401
20081114,1943.65,1893.31,1943.65,1874.93,91170,0.0371
20081118,1839.82,1974.38,1994.82,1831.76,97280,-0.0742
20081119,1953.16,1831.6,1959.52,1823.27,82120,0.0616
20081120,1932.43,1916.7,1976.95,1900.27,83190,-0.0106
20081121,1920.73,1872.27,1968.89,1835.09,83050,-0.0061
20081125,1834.29,1870.06,1883.1,1801.56,42820,-0.0018
20081126,1843.49,1832.11,1865.65,1815.02,45570,0.005
20081127,1870.47,1961.89,1969.02,1870.05,88010,0.0146
20081202,1868.63,1821.54,1891.13,1814.9,61350,0.0024
20081203,1952.67,1884.6,1952.67,1884.6,85020,0.045
20081204,1982.93,1980.44,2046.47,1978.14,119180,0.0155
20081205,2013.17,1969.74,2014.2,1965.09,74370,0.0153
20081209,2040.85,2104.12,2107.6,2038.07,92510,-0.0259
20081210,2096.39,2028.51,2096.39,2014.28,83270,0.0272
20081211,2046.34,2087.43,2107.29,2043.62,73560,-0.0239
20081212,1960.38,2027.07,2038.18,1936.28,67390,-0.042
20081216,1994.45,1956.99,1994.96,1919.87,47930,0.0098
20081217,2001.42,2002.03,2030.39,1995.65,58690,0.0035
20081218,2045.1,2001.05,2045.94,1982.43,58430,0.0218
20081219,2052.11,2037.37,2075.38,2033.11,63310,0.0034
20081223,1918.95,2019.23,2019.23,1918.43,63590,-0.0489
20081224,1887.08,1893.22,1912.78,1872.65,44200,-0.0166
20081225,1870.77,1891.53,1902.71,1848.71,39920,-0.0086
20081230,1833.43,1852.95,1867.41,1824.53,37590,-0.0115
20081231,1817.72,1835.11,1844.42,1813.73,35630,-0.0086
20090106,1942.8,1880.67,1948.49,1873.01,70970,0.0318
20090107,1931.18,1942.67,1959.25,1930.87,59700,-0.006
20090108,1887.99,1894.66,1902.8,1873.65,53450,-0.0224
20090109,1918.37,1886.49,1923.42,1886.49,47410,0.0161
20090113,1876.18,1892.65,1908.2,1874.97,49820,-0.0232
20090114,1955.24,1873.63,1955.24,1873.63,59280,0.0421
20090115,1954.87,1935.39,1977.19,1930.3,78940,-0.0002
20090116,1990.21,1965.44,2026.65,1965.44,96540,0.0181
20090121,2021.71,1993.67,2047.11,1988.24,64120,-0.0017
20090122,2044.55,2034.29,2048.48,2012.74,58860,0.0113
20090123,2032.68,2039.52,2054.33,2025.19,57500,-0.0058
20090203,2108.91,2056.8,2108.94,2049.89,87640,0.0252
20090204,2166.41,2118.56,2166.41,2117.02,100890,0.0273
20090205,2150.97,2164.55,2211.18,2135.67,115100,-0.0071
20090206,2237.28,2158.08,2240.02,2158.08,106670,0.0401
20090210,2326.76,2288.07,2327.1,2263.53,116300,0.0131
20090211,2331.14,2287.23,2381.19,2275.57,147580,0.0019
20090212,2318.34,2335.4,2344.66,2248.48,119830,-0.0055
20090213,2399.07,2321.56,2402.44,2307.09,140410,0.0348
20090218,2275.84,2331.66,2369.05,2272.51,115420,-0.0459
20090219,2298.41,2295.65,2324.68,2259.59,90850,0.0099
20090220,2344.32,2300.81,2344.77,2276.3,86630,0.02
20090224,2301.85,2376.7,2411.91,2294.52,127020,-0.0451
20090225,2304.25,2325.04,2337.42,2226.44,107880,0.001
20090226,2190.18,2295.43,2332.35,2167.15,102200,-0.0495
20090227,2140.49,2164.54,2186.82,2117.06,87080,-0.0227
20090303,2142.15,2109.84,2168.22,2100.64,66170,-0.0104
20090304,2285.15,2150.24,2290.94,2150.24,110750,0.0668
20090305,2304.92,2314.08,2340.37,2259.8,131990,0.0087
20090306,2286.58,2260.76,2313.2,2255.82,85970,-0.008
20090310,2240.78,2175.31,2241.24,2168.32,56660,0.0174
20090311,2220.38,2288.05,2292.4,2212.88,70840,-0.0091
20090312,2215.7,2208.04,2220.3,2156.6,55700,-0.0021
20090313,2205.42,2229.25,2250.24,2200.97,54080,-0.0046
20090317,2322.4,2244.11,2329.3,2239.67,92980,0.036
20090318,2332.65,2335.42,2370.56,2328.86,101870,0.0044
20090319,2382.56,2337.52,2386.23,2331.26,97320,0.0214
20090320,2379.84,2389.89,2397.21,2343.27,109400,-0.0011
20090324,2451.78,2477.57,2483.83,2440.53,111990,0.0051
20090325,2401.33,2435.63,2472.94,2401.05,95820,-0.0206
20090326,2479.79,2407.76,2479.83,2379.95,113250,0.0327
20090327,2498.93,2501,2516.38,2481.69,135370,0.0077
20090331,2507.79,2436.78,2507.9,2423.57,95460,0.0094
20090402,2576.4,2558.77,2599.25,2558.26,135150,0.0111
20090403,2570.5,2597.92,2612.37,2555.61,123660,-0.0023
20090407,2576.95,2570.62,2597.06,2543.65,86080,0.0025
20090408,2479.35,2563.72,2573.09,2479.35,99330,-0.0379
20090409,2517.67,2477.42,2517.74,2457.42,74590,0.0155
20090410,2595.53,2540.11,2595.6,2530.62,104140,0.0309
20090414,2676.87,2651.2,2682.91,2637.38,110490,0.0077
20090415,2686.99,2662.73,2690.64,2627.81,120670,0.0038
20090416,2687.11,2690.51,2706.62,2643.32,123730,0
20090417,2650.69,2675.67,2693.29,2628.62,101530,-0.0136
20090421,2675.44,2670.28,2697.72,2634.53,108190,-0.0119
20090422,2576.28,2687.86,2713.3,2563.36,124050,-0.0371
20090423,2593.56,2555.53,2604.16,2543.91,80890,0.0067
20090424,2572.89,2605.7,2609.87,2570.38,73360,-0.008
20090428,2518.53,2490.53,2531.54,2485.8,59270,0.0021
20090429,2605.37,2518.85,2615.81,2514.14,81890,0.0345
20090430,2622.93,2616.49,2640.02,2604.45,85810,0.0067
20090505,2727.01,2733.11,2751.25,2713.23,102310,0.0047
20090506,2764.98,2721.82,2771.21,2713.54,105810,0.0139
20090507,2767.08,2783.58,2797.47,2731.8,122100,0.0008
20090508,2789.22,2751.5,2800.22,2733.33,106730,0.008
20090512,2788.56,2702.74,2788.61,2699.95,88700,0.0232
20090513,2814.01,2792.42,2822.71,2775.57,107110,0.0091
20090514,2792.6,2781.05,2804.48,2757.55,82640,-0.0076
20090515,2796.12,2800.57,2815.46,2773.32,64930,0.0013
20090519,2840.08,2836.34,2849.63,2821.95,97700,0.0105
20090520,2812.86,2843.55,2849.64,2812.6,87940,-0.0096
20090521,2750.01,2795.83,2808.29,2735.77,85540,-0.0223
20090522,2740.68,2733.02,2762.74,2719.12,61500,-0.0034
20090527,2759.71,2734.42,2768.57,2715.82,67980,0.0147
20090602,2865.1,2878.53,2892.78,2855.06,108340,0.0024
20090603,2939.39,2865.73,2939.39,2864.71,112070,0.0259
20090604,2953.75,2924.27,2961.04,2899.67,130130,0.0049
20090605,2939.31,2966.07,2975.18,2937.18,108480,-0.0049
20090609,2960.56,2948.95,2960.9,2892.72,91990,0.0041
20090610,2989.59,2972.42,2995.7,2966.59,101790,0.0098
20090611,2961.63,2982.97,3000.86,2951.27,87120,-0.0094
20090612,2906.29,2955.57,2976.86,2883.32,80070,-0.0187
20090616,2961.22,2936.51,2979.41,2929.04,70180,-0.0017
20090617,3010.59,2957.58,3017.41,2930.49,77290,0.0167
20090618,3057.43,3014.44,3061.75,3014.44,96280,0.0156
20090619,3080,3061.9,3086.72,3047.27,102520,0.0074
20090623,3083.89,3036.4,3128.53,3028.45,111510,0.0004
20090624,3120.73,3079.49,3121.21,3068.24,109420,0.0119
20090625,3117.92,3125.66,3141.17,3103.87,82810,-0.0009
20090626,3128.42,3126.23,3137.08,3109.32,70500,0.0034
20090630,3166.47,3191.64,3195.72,3159.63,86780,-0.0042
20090702,3282.36,3248.2,3285.09,3247.57,112990,0.0137
20090703,3327.14,3254.93,3327.67,3249.11,105730,0.0136
20090707,3340.49,3368.33,3393.22,3327.35,129600,-0.0102
20090708,3352.27,3306.43,3368.07,3261.32,113870,0.0035
20090709,3396.3,3348.22,3396.48,3334.68,113080,0.0131
20090710,3398.31,3398.91,3428.03,3375.97,106180,0.0006
20090714,3454.75,3375.87,3454.75,3375.87,107520,0.0279
20090715,3493.3,3467.13,3497.51,3467.13,133480,0.0112
20090716,3501.24,3516.78,3543.02,3489.56,129310,0.0023
20090717,3519.81,3499.51,3527.47,3482.87,106550,0.0053
20090721,3539.83,3603.4,3610.33,3533.16,130600,-0.0143
20090722,3606.92,3532.63,3607.37,3532.38,115240,0.019
20090723,3651.97,3613.6,3653.84,3596.36,116380,0.0125
20090724,3667.56,3672.21,3687.49,3591.88,127980,0.0043
20090728,3755.82,3745.55,3756.78,3705.05,146270,0.0033
20090729,3558.51,3741.78,3765.59,3453.64,167410,-0.0525
20090730,3634.82,3587.05,3656.92,3511.29,134970,0.0214
20090731,3734.62,3670.19,3735.8,3635.55,132240,0.0275
20090804,3786.61,3803.06,3803.06,3712.43,141040,-0.0001
20090805,3740.94,3781.4,3789.13,3691.98,133440,-0.0121
20090806,3663.12,3707.91,3739.58,3602.57,118100,-0.0208
20090807,3555.09,3655.46,3686.54,3539.7,100580,-0.0295
20090811,3556.38,3558.64,3569.15,3509.72,64500,0.0033
20090812,3397.4,3546.5,3546.5,3390.36,92540,-0.0447
20090813,3440.82,3398.89,3448.86,3338.85,87080,0.0128
20090814,3344.46,3437.95,3454.95,3334.73,88250,-0.028
20090818,3171.99,3110.71,3186.82,3083.2,77340,0.0101
20090819,3014.57,3178.28,3183.01,2982.22,81600,-0.0496
20090820,3144.39,3021.25,3146.57,3021.25,79520,0.0431
20090821,3203.62,3135.37,3221.17,3113.7,86620,0.0188
20090825,3109.83,3210.85,3210.85,3019.12,97530,-0.0371
20090826,3172.39,3082.68,3203.79,3065.46,82040,0.0201
20090827,3156.3,3149.57,3212.27,3116.89,80130,-0.0051
20090828,3046.78,3152.04,3168.19,3030.73,84020,-0.0347
20090902,2890.93,2824.64,2904.79,2813.62,60840,0.0166
20090903,3051.96,2898.45,3059.99,2892.65,93160,0.0557
20090904,3077.14,3055.35,3099.39,3038.99,86990,0.0083
20090909,3194.91,3188.31,3207.39,3143.74,91190,0.0075
20090910,3162.91,3179.19,3204.12,3150.17,66570,-0.01
20090911,3238.13,3152.82,3253.45,3152.69,80690,0.0238
20090915,3302.64,3298.81,3325.74,3264.95,87090,0.0028
20090916,3258.24,3290.39,3296.94,3212.45,88240,-0.0134
20090917,3320.1,3274.58,3329.12,3274.58,91330,0.019
20090918,3199.69,3325.06,3330.43,3170.96,100490,-0.0363
20090922,3131.03,3196.01,3237.22,3131.02,73430,-0.0242
20090923,3060.07,3130.14,3159.17,3041.41,66010,-0.0227
20090924,3080.93,3041.82,3122.05,2989.24,65150,0.0068
20090925,3058.53,3057.11,3090.07,3028.41,45820,-0.0073
20090929,2972.29,2975.53,2998.55,2923.93,45930,-0.0001
20090930,3004.8,2992.98,3033.74,2988.29,42190,0.0109
20091009,3163.71,3078.75,3164.03,3071.27,56870,0.0529
20091013,3198.52,3144.02,3199.92,3140.5,50710,0.0149
20091014,3227.4,3209.07,3276.55,3204.31,80980,0.009
20091015,3239.64,3258.55,3287.63,3227.09,60560,0.0038
20091016,3241.71,3250.1,3268.43,3188.43,55640,0.0006
20091020,3377.57,3355.36,3379.63,3343.02,89430,0.0145
20091021,3369.28,3375.03,3414.66,3358.55,83490,-0.0025
20091022,3347.32,3364.14,3381.14,3341.41,60940,-0.0065
20091023,3413.25,3354.98,3436.39,3354.98,86730,0.0197
20091027,3314.72,3384.29,3392.1,3314.32,74210,-0.0291
20091028,3329.33,3303.77,3337.17,3258.27,62600,0.0044
20091029,3247.05,3265.19,3291.18,3239.01,61310,-0.0247
20091030,3280.37,3305.38,3329.54,3276.32,60650,0.0103
20091103,3435.43,3402.53,3447.48,3397.26,83790,0.0126
20091104,3453.89,3443.52,3476.34,3415.22,86070,0.0054
20091105,3464.32,3458.86,3471.83,3432.26,80650,0.003
